label_1,label_2,performance_gap,bias_cat_1,bias_cat_2,bias_type,steps,lang
2,2,0,male,female,gender,50001,de
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
2,2,0,race: privileged,race: minoritized,race,33334,de,anger
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,5,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,fear
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,33334,de,no_emotion
