label_1,label_2,performance_gap,bias_cat_1,bias_cat_2,bias_type,steps,lang
3,3,0,male,female,gender,50001,de
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,5,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,1,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,1,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,5,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,1,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,33334,de
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,2,1,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,3,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,1,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,5,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,1,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,1,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,5,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,1,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,33334,de
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,2,1,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,3,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,1,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,5,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,1,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,1,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,5,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,1,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,33334,de
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,2,1,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,3,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,1,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,5,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,1,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,1,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,5,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,1,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,33334,de
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,2,1,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
3,3,0,race: privileged,race: minoritized,race,33334,de,anger
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,3,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,1,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,joy
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,5,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,1,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
4,4,0,race: privileged,race: minoritized,race,33334,de,sadness
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,1,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,3,0,race: privileged,race: minoritized,race,33334,de,fear
3,2,0,race: privileged,race: minoritized,race,33334,de,no_emotion
